city,age,monthlyIncome,monthlyCoffeeSpend,preferredPriceRange,cluster
Coimbatore,41.0,115800.0,2410.0,300.0,2
Mumbai,47.0,52300.0,580.0,130.0,0
Jaipur,22.0,38700.0,220.0,130.0,0
Patna,39.0,40800.0,490.0,300.0,0
Nagpur,30.0,39700.0,330.0,130.0,0
Ahmedabad,35.0,49100.0,490.0,130.0,0
Bengaluru,18.0,30700.0,210.0,90.0,0
Jaipur,20.0,60900.0,630.0,450.0,1
Visakhapatnam,18.0,8100.0,630.0,450.0,1
Delhi,34.0,11100.0,310.0,90.0,0
Chandigarh,43.0,28700.0,140.0,300.0,0
Patna,27.0,48800.0,390.0,300.0,0
Hyderabad,42.0,30700.0,320.0,300.0,0
Visakhapatnam,28.0,54400.0,930.0,130.0,2
Coimbatore,27.0,57700.0,400.0,700.0,1
Jaipur,43.0,49500.0,470.0,130.0,0
Pune,18.0,10600.0,150.0,300.0,0
Ahmedabad,44.0,35000.0,400.0,300.0,0
Jaipur,47.0,104000.0,400.0,300.0,2
Delhi,24.0,36200.0,450.0,700.0,1
Ahmedabad,35.0,97400.0,1490.0,130.0,2
Nagpur,18.0,47200.0,510.0,90.0,0
Nagpur,29.0,10800.0,1030.0,450.0,1
Delhi,38.0,49800.0,620.0,130.0,0
Ahmedabad,18.0,33000.0,790.0,130.0,0
Jaipur,48.0,123900.0,1480.0,130.0,2
Chandigarh,25.0,92500.0,330.0,300.0,2
Chandigarh,18.0,43100.0,400.0,700.0,1
Chandigarh,32.0,49400.0,140.0,700.0,1
Delhi,33.0,9200.0,370.0,300.0,0
Chandigarh,37.0,49300.0,710.0,300.0,2
Bengaluru,35.0,38800.0,430.0,300.0,0
Surat,31.0,59500.0,770.0,300.0,2
Hyderabad,36.0,44900.0,840.0,90.0,2
Kolkata,27.0,23600.0,330.0,300.0,0
Chennai,21.0,55700.0,730.0,300.0,2
Surat,31.0,39900.0,450.0,90.0,0
Mumbai,27.0,89800.0,300.0,130.0,2
Kochi,32.0,9700.0,500.0,450.0,1
Pune,43.0,49300.0,420.0,300.0,0
Hyderabad,33.0,61000.0,500.0,300.0,0
Bhopal,29.0,37100.0,850.0,300.0,2
Ahmedabad,24.0,33700.0,280.0,90.0,0
Bengaluru,27.0,7100.0,390.0,300.0,0
Bhubaneswar,42.0,60900.0,590.0,700.0,1
Delhi,29.0,11000.0,290.0,90.0,0
Bhopal,40.0,67500.0,380.0,450.0,1
Hyderabad,28.0,46900.0,720.0,130.0,0
Ahmedabad,21.0,9100.0,550.0,130.0,0
Lucknow,38.0,60400.0,380.0,90.0,0
Coimbatore,34.0,110100.0,360.0,300.0,2
Ahmedabad,40.0,35600.0,710.0,700.0,1
Mumbai,34.0,17500.0,330.0,130.0,0
Nagpur,27.0,34600.0,430.0,130.0,0
Coimbatore,31.0,50400.0,500.0,300.0,0
Bhopal,30.0,100800.0,520.0,300.0,2
Coimbatore,30.0,57200.0,430.0,300.0,0
Chandigarh,43.0,11100.0,260.0,300.0,0
Chandigarh,32.0,70100.0,1140.0,450.0,2
Mumbai,48.0,46700.0,590.0,300.0,0
Kolkata,24.0,48500.0,520.0,90.0,0
Indore,36.0,94000.0,240.0,300.0,2
Mumbai,23.0,91600.0,1530.0,130.0,2
Ahmedabad,41.0,36200.0,660.0,130.0,0
Chandigarh,25.0,10400.0,420.0,90.0,0
Pune,33.0,46800.0,490.0,130.0,0
Hyderabad,18.0,6600.0,380.0,450.0,1
Pune,27.0,82600.0,300.0,90.0,0
Chennai,34.0,56900.0,420.0,450.0,1
Coimbatore,35.0,8200.0,870.0,130.0,0
Indore,37.0,51100.0,150.0,130.0,0
Delhi,28.0,13700.0,430.0,450.0,1
Bhubaneswar,21.0,43700.0,780.0,450.0,1
Bhubaneswar,30.0,41500.0,250.0,130.0,0
Mumbai,49.0,115900.0,600.0,90.0,2
Kolkata,18.0,11200.0,180.0,90.0,0
Pune,36.0,10000.0,500.0,300.0,0
Nagpur,48.0,19800.0,650.0,300.0,0
Mumbai,23.0,72800.0,490.0,300.0,2
Bhubaneswar,21.0,50800.0,980.0,90.0,2
Nagpur,26.0,112100.0,670.0,130.0,2
Mumbai,29.0,45400.0,520.0,300.0,0
Patna,34.0,58900.0,530.0,300.0,0
Patna,28.0,63400.0,390.0,450.0,1
Chandigarh,51.0,79300.0,200.0,300.0,0
Indore,35.0,48500.0,610.0,300.0,0
Kochi,35.0,90900.0,1010.0,450.0,2
Delhi,19.0,43600.0,720.0,300.0,0
Coimbatore,28.0,30100.0,280.0,90.0,0
Indore,22.0,44300.0,440.0,130.0,0
Delhi,33.0,36700.0,710.0,130.0,0
Bengaluru,43.0,37000.0,330.0,300.0,0
Nagpur,26.0,59300.0,250.0,130.0,0
Bengaluru,44.0,61200.0,670.0,300.0,2
Jaipur,40.0,63100.0,440.0,300.0,0
Ahmedabad,52.0,51400.0,500.0,90.0,0
Nagpur,44.0,87800.0,750.0,90.0,2
Delhi,40.0,70400.0,360.0,130.0,0
Mumbai,35.0,100500.0,350.0,90.0,2
Bengaluru,52.0,73700.0,530.0,450.0,1
Surat,35.0,83500.0,1140.0,130.0,2
Bengaluru,36.0,44000.0,410.0,130.0,0
Jaipur,35.0,46900.0,180.0,130.0,0
Delhi,37.0,39600.0,470.0,130.0,0
Bhopal,33.0,30600.0,440.0,450.0,1
Bhopal,18.0,6600.0,550.0,90.0,0
Delhi,23.0,76300.0,820.0,90.0,2
Nagpur,26.0,90300.0,670.0,450.0,2
Chennai,34.0,28900.0,230.0,130.0,0
Kolkata,18.0,46700.0,840.0,450.0,1
Delhi,25.0,37100.0,600.0,300.0,0
Indore,18.0,70600.0,290.0,130.0,0
Pune,47.0,15900.0,360.0,450.0,1
Visakhapatnam,28.0,12900.0,100.0,300.0,0
Delhi,35.0,10900.0,500.0,300.0,0
Kolkata,55.0,18600.0,720.0,130.0,0
Bhopal,26.0,94800.0,910.0,300.0,2
Indore,29.0,11800.0,490.0,300.0,0
Chennai,18.0,6600.0,980.0,300.0,0
Surat,32.0,45400.0,770.0,130.0,0
Delhi,19.0,100600.0,1220.0,450.0,2
Bhubaneswar,28.0,67400.0,540.0,300.0,2
Coimbatore,38.0,8900.0,710.0,130.0,0
Pune,28.0,44600.0,520.0,130.0,0
Kochi,25.0,49700.0,790.0,130.0,2
Kolkata,39.0,7400.0,1190.0,450.0,1
Hyderabad,22.0,27500.0,210.0,300.0,0
Delhi,36.0,60000.0,560.0,90.0,0
Pune,19.0,76900.0,670.0,450.0,2
Jaipur,24.0,83700.0,610.0,450.0,2
Bengaluru,33.0,92700.0,480.0,300.0,2
Coimbatore,18.0,40800.0,330.0,300.0,0
Ahmedabad,52.0,88100.0,420.0,700.0,1
Delhi,31.0,81500.0,790.0,90.0,2
Lucknow,23.0,8100.0,370.0,300.0,0
Coimbatore,18.0,27500.0,470.0,300.0,0
Coimbatore,45.0,16000.0,310.0,90.0,0
Chennai,35.0,27100.0,970.0,90.0,0
Pune,18.0,40300.0,400.0,90.0,0
Jaipur,39.0,83300.0,280.0,300.0,2
Bhubaneswar,26.0,31200.0,560.0,130.0,0
Bengaluru,22.0,7700.0,240.0,300.0,0
Chennai,25.0,52900.0,230.0,450.0,1
Mumbai,37.0,36500.0,470.0,300.0,0
Bhopal,18.0,42900.0,260.0,300.0,0
Bengaluru,29.0,41200.0,720.0,450.0,1
Indore,36.0,46600.0,930.0,90.0,2
Mumbai,30.0,76800.0,460.0,300.0,2
Bengaluru,26.0,75300.0,740.0,300.0,2
Mumbai,32.0,48500.0,800.0,130.0,2
Jaipur,32.0,10800.0,210.0,90.0,0
Bengaluru,42.0,108400.0,850.0,90.0,2
Kolkata,25.0,44200.0,410.0,130.0,0
Hyderabad,34.0,64900.0,860.0,300.0,2
Surat,38.0,87600.0,530.0,300.0,2
Bengaluru,27.0,78200.0,910.0,700.0,1
Ahmedabad,32.0,99900.0,450.0,90.0,2
Delhi,48.0,85200.0,560.0,300.0,2
Chennai,41.0,72400.0,790.0,300.0,2
Lucknow,28.0,54500.0,320.0,300.0,0
Bengaluru,25.0,91500.0,800.0,130.0,2
Bengaluru,27.0,9800.0,160.0,300.0,0
Surat,31.0,41800.0,350.0,90.0,0
Ahmedabad,18.0,57500.0,360.0,300.0,0
Hyderabad,29.0,10400.0,280.0,300.0,0
Nagpur,36.0,118100.0,1410.0,450.0,2
Chandigarh,35.0,12000.0,180.0,300.0,0
Chandigarh,29.0,41300.0,1010.0,130.0,2
Bhopal,32.0,69900.0,490.0,300.0,2
Kochi,23.0,79500.0,670.0,130.0,2
Chandigarh,31.0,88100.0,360.0,130.0,2
Patna,24.0,19200.0,450.0,90.0,0
Delhi,25.0,35600.0,200.0,700.0,1
Coimbatore,24.0,106300.0,630.0,130.0,2
Bengaluru,19.0,66700.0,180.0,130.0,0
Chandigarh,26.0,33800.0,790.0,450.0,1
Bhopal,35.0,81600.0,1380.0,130.0,2
Chandigarh,20.0,27500.0,570.0,130.0,0
Bengaluru,32.0,10000.0,380.0,300.0,0
Hyderabad,21.0,53300.0,360.0,90.0,0
Mumbai,34.0,64000.0,700.0,700.0,1
Chennai,44.0,31100.0,420.0,130.0,0
Bengaluru,34.0,12300.0,150.0,300.0,0
Hyderabad,30.0,78300.0,350.0,700.0,1
Mumbai,32.0,33400.0,400.0,450.0,1
Kolkata,33.0,102600.0,580.0,90.0,2
Kolkata,22.0,74300.0,810.0,700.0,1
Kolkata,24.0,38700.0,580.0,300.0,0
Lucknow,18.0,66500.0,330.0,700.0,1
Ahmedabad,48.0,93500.0,410.0,90.0,2
Patna,40.0,37100.0,670.0,130.0,0
Surat,18.0,53700.0,760.0,130.0,2
Mumbai,33.0,41300.0,530.0,450.0,1
Kochi,29.0,37300.0,420.0,450.0,1
Bengaluru,26.0,42700.0,530.0,300.0,0
Hyderabad,29.0,11200.0,420.0,90.0,0
Mumbai,22.0,50700.0,630.0,130.0,0
Kolkata,34.0,117100.0,500.0,130.0,2
Chennai,26.0,82600.0,750.0,300.0,2
Coimbatore,32.0,32400.0,350.0,90.0,0
Kochi,32.0,10700.0,610.0,700.0,1
Delhi,24.0,33500.0,270.0,300.0,0
Chennai,52.0,52600.0,580.0,300.0,0
Pune,51.0,55500.0,420.0,300.0,0
Bhopal,38.0,51900.0,430.0,130.0,0
Kolkata,18.0,19300.0,550.0,300.0,0
Kochi,38.0,12400.0,720.0,300.0,0
Nagpur,37.0,12800.0,260.0,130.0,0
Hyderabad,28.0,53900.0,540.0,130.0,0
Chennai,18.0,31800.0,340.0,300.0,0
Delhi,36.0,58300.0,390.0,130.0,0
Bengaluru,29.0,46800.0,730.0,300.0,2
Pune,30.0,53700.0,210.0,450.0,1
Mumbai,37.0,25700.0,770.0,300.0,0
Delhi,36.0,74200.0,530.0,130.0,2
Mumbai,20.0,33000.0,130.0,90.0,0
Surat,35.0,75600.0,820.0,90.0,2
Nagpur,42.0,124000.0,740.0,130.0,2
Nagpur,23.0,70900.0,850.0,130.0,2
Bengaluru,33.0,35300.0,510.0,700.0,1
Mumbai,42.0,10700.0,300.0,300.0,0
Pune,26.0,98400.0,770.0,300.0,2
Surat,44.0,62600.0,360.0,300.0,0
Bengaluru,23.0,46900.0,430.0,130.0,0
Chandigarh,26.0,55200.0,510.0,90.0,0
Jaipur,29.0,17500.0,170.0,130.0,0
Visakhapatnam,30.0,52000.0,550.0,450.0,1
Delhi,32.0,128100.0,920.0,300.0,2
Bengaluru,25.0,37600.0,200.0,130.0,0
Patna,33.0,27000.0,280.0,90.0,0
Chennai,19.0,76100.0,350.0,300.0,2
Hyderabad,21.0,34300.0,440.0,300.0,0
Jaipur,25.0,11400.0,190.0,90.0,0
Chandigarh,34.0,42600.0,690.0,300.0,0
Bhubaneswar,37.0,40100.0,180.0,130.0,0
Jaipur,36.0,41800.0,920.0,300.0,2
Lucknow,26.0,77000.0,910.0,90.0,2
Chandigarh,30.0,70300.0,480.0,300.0,2
Bengaluru,43.0,12800.0,430.0,130.0,0
Kolkata,18.0,59800.0,620.0,700.0,1
Surat,44.0,31000.0,500.0,700.0,1
Hyderabad,36.0,50200.0,440.0,300.0,0
Bengaluru,39.0,15000.0,340.0,450.0,1
Nagpur,23.0,47400.0,300.0,300.0,0
Chennai,18.0,10000.0,530.0,90.0,0
Nagpur,34.0,83400.0,630.0,130.0,2
Kochi,35.0,58000.0,520.0,300.0,0
Lucknow,27.0,68200.0,640.0,450.0,1
Mumbai,26.0,62300.0,850.0,300.0,2
Ahmedabad,36.0,84500.0,930.0,90.0,2
Jaipur,32.0,15200.0,210.0,300.0,0
Kolkata,28.0,39300.0,720.0,90.0,0
Bengaluru,40.0,56700.0,600.0,300.0,2
Coimbatore,37.0,103000.0,490.0,130.0,2
Lucknow,34.0,88900.0,370.0,90.0,2
Mumbai,29.0,66700.0,790.0,300.0,2
Hyderabad,30.0,101500.0,760.0,300.0,2
Surat,26.0,32900.0,470.0,700.0,1
Kochi,22.0,59200.0,540.0,90.0,0
Jaipur,45.0,66000.0,620.0,450.0,1
Chandigarh,36.0,6800.0,270.0,130.0,0
Patna,28.0,23600.0,260.0,300.0,0
Mumbai,26.0,27500.0,360.0,300.0,0
Delhi,41.0,49300.0,220.0,130.0,0
Chandigarh,18.0,32800.0,1040.0,90.0,2
Bengaluru,28.0,67800.0,1360.0,130.0,2
Lucknow,26.0,48500.0,260.0,90.0,0
Surat,21.0,105200.0,650.0,130.0,2
Chennai,36.0,101900.0,1140.0,130.0,2
Delhi,32.0,27500.0,280.0,300.0,0
Delhi,44.0,89500.0,640.0,300.0,2
Bhubaneswar,36.0,14300.0,680.0,450.0,1
Pune,24.0,21500.0,420.0,450.0,1
Chandigarh,38.0,77100.0,1140.0,450.0,2
Kolkata,30.0,53400.0,560.0,130.0,0
Nagpur,18.0,45900.0,730.0,300.0,0
Kochi,47.0,89400.0,1080.0,130.0,2
Bengaluru,54.0,40600.0,480.0,450.0,1
Delhi,29.0,87900.0,740.0,300.0,2
Nagpur,34.0,10600.0,300.0,450.0,1
Kolkata,24.0,54700.0,140.0,90.0,0
Kolkata,33.0,71700.0,820.0,300.0,2
Surat,28.0,9300.0,390.0,130.0,0
Ahmedabad,31.0,11400.0,540.0,300.0,0
Delhi,31.0,44700.0,630.0,700.0,1
Delhi,41.0,69200.0,540.0,130.0,2
Delhi,28.0,72000.0,350.0,130.0,0
Hyderabad,24.0,27500.0,590.0,450.0,1
Bhopal,29.0,63000.0,1040.0,700.0,1
Hyderabad,20.0,75900.0,340.0,300.0,0
Pune,40.0,26100.0,310.0,450.0,1
Ahmedabad,19.0,75500.0,760.0,90.0,2
Kolkata,32.0,28800.0,870.0,90.0,0
Lucknow,39.0,72800.0,580.0,300.0,2
Lucknow,34.0,94700.0,870.0,450.0,2
Nagpur,44.0,58300.0,1010.0,90.0,2
Bhubaneswar,29.0,36000.0,860.0,450.0,1
Patna,28.0,57200.0,800.0,130.0,2
Bengaluru,18.0,18500.0,670.0,450.0,1
Pune,37.0,12200.0,220.0,130.0,0
Nagpur,40.0,11600.0,160.0,90.0,0
Bengaluru,31.0,69300.0,350.0,90.0,0
Ahmedabad,22.0,94300.0,1910.0,130.0,2
Chandigarh,24.0,7400.0,420.0,700.0,1
Chennai,45.0,30600.0,210.0,700.0,1
Pune,21.0,57600.0,650.0,130.0,2
Bengaluru,25.0,36800.0,390.0,700.0,1
Mumbai,18.0,40500.0,690.0,130.0,0
Indore,37.0,51300.0,890.0,450.0,1
Bengaluru,43.0,43400.0,760.0,450.0,1
Nagpur,36.0,55400.0,890.0,130.0,2
Jaipur,18.0,41500.0,480.0,300.0,0
Ahmedabad,24.0,43800.0,430.0,300.0,0
Patna,20.0,55400.0,450.0,130.0,0
Delhi,24.0,69400.0,650.0,90.0,2
Delhi,46.0,18300.0,550.0,450.0,1
Jaipur,18.0,44100.0,670.0,300.0,0
Indore,20.0,6600.0,190.0,90.0,0
Bengaluru,29.0,63400.0,1540.0,130.0,2
Hyderabad,37.0,36900.0,870.0,300.0,2
Chandigarh,25.0,68800.0,520.0,300.0,2
Delhi,24.0,41600.0,490.0,130.0,0
Kochi,18.0,34200.0,600.0,300.0,0
Delhi,57.0,51200.0,290.0,130.0,0
Indore,32.0,53100.0,1100.0,300.0,2
Bengaluru,27.0,95900.0,1050.0,130.0,2
Chennai,32.0,59400.0,470.0,130.0,0
Bengaluru,23.0,76700.0,980.0,300.0,2
Kochi,18.0,10000.0,690.0,300.0,0
Patna,19.0,64100.0,560.0,450.0,1
Lucknow,31.0,60100.0,390.0,300.0,0
Nagpur,21.0,65600.0,530.0,300.0,2
Coimbatore,51.0,13800.0,300.0,300.0,0
Hyderabad,18.0,48100.0,670.0,90.0,0
Chennai,44.0,57300.0,300.0,130.0,0
Kolkata,30.0,51500.0,850.0,300.0,2
Delhi,25.0,39800.0,400.0,300.0,0
Ahmedabad,23.0,27500.0,190.0,300.0,0
Lucknow,52.0,59100.0,880.0,90.0,2
Patna,26.0,29000.0,550.0,130.0,0
Ahmedabad,33.0,66400.0,1120.0,450.0,2
Bengaluru,27.0,27500.0,540.0,300.0,0
Visakhapatnam,35.0,12500.0,340.0,90.0,0
Bengaluru,32.0,9000.0,300.0,130.0,0
Bengaluru,29.0,46800.0,960.0,300.0,2
Chennai,28.0,13200.0,250.0,300.0,0
Surat,26.0,48600.0,1000.0,130.0,2
Nagpur,18.0,67900.0,340.0,130.0,0
Chennai,23.0,8900.0,360.0,90.0,0
Hyderabad,44.0,54900.0,1070.0,450.0,2
Chennai,32.0,10100.0,100.0,450.0,1
Delhi,27.0,10500.0,480.0,450.0,1
Delhi,29.0,32200.0,330.0,300.0,0
Bengaluru,18.0,86200.0,200.0,90.0,0
Pune,36.0,92600.0,1160.0,90.0,2
Bhubaneswar,18.0,59500.0,880.0,450.0,2
Pune,22.0,33900.0,260.0,130.0,0
Hyderabad,25.0,9300.0,270.0,700.0,1
Chandigarh,21.0,46800.0,400.0,130.0,0
Delhi,31.0,48700.0,330.0,300.0,0
Delhi,18.0,65000.0,1050.0,450.0,2
Ahmedabad,45.0,32500.0,890.0,700.0,1
Surat,24.0,66200.0,1510.0,130.0,2
Chennai,35.0,76300.0,690.0,130.0,2
Kolkata,31.0,82600.0,690.0,90.0,2
Mumbai,26.0,46500.0,510.0,130.0,0
Delhi,49.0,39800.0,320.0,130.0,0
Bengaluru,43.0,86500.0,580.0,300.0,2
Pune,26.0,11900.0,370.0,130.0,0
Kochi,23.0,8600.0,170.0,300.0,0
Mumbai,18.0,37800.0,230.0,300.0,0
Bengaluru,18.0,44200.0,400.0,90.0,0
Mumbai,32.0,6600.0,290.0,130.0,0
Hyderabad,18.0,72300.0,400.0,300.0,2
Patna,35.0,41500.0,450.0,300.0,0
Chennai,53.0,16200.0,420.0,90.0,0
Ahmedabad,24.0,9000.0,210.0,130.0,0
Bengaluru,36.0,64900.0,400.0,130.0,0
Chandigarh,26.0,25500.0,190.0,130.0,0
Delhi,43.0,53300.0,180.0,130.0,0
Bengaluru,32.0,76600.0,1270.0,130.0,2
Mumbai,31.0,11100.0,770.0,450.0,1
Pune,27.0,42200.0,550.0,450.0,1
Chandigarh,25.0,52300.0,160.0,130.0,0
Ahmedabad,38.0,9800.0,240.0,130.0,0
Pune,26.0,8200.0,150.0,90.0,0
Bhubaneswar,42.0,16900.0,760.0,300.0,0
Delhi,37.0,58000.0,220.0,450.0,1
Indore,28.0,62700.0,270.0,300.0,0
Chennai,34.0,12800.0,480.0,90.0,0
Kolkata,32.0,52200.0,250.0,90.0,0
Visakhapatnam,24.0,27500.0,260.0,130.0,0
Kochi,26.0,39700.0,380.0,300.0,0
Visakhapatnam,34.0,22300.0,280.0,300.0,0
Kolkata,34.0,15600.0,350.0,130.0,0
Ahmedabad,25.0,9600.0,160.0,90.0,0
Visakhapatnam,28.0,84500.0,390.0,300.0,2
Kochi,24.0,65000.0,680.0,300.0,2
Bengaluru,41.0,49700.0,550.0,130.0,0
Bengaluru,43.0,56200.0,580.0,300.0,0
Chennai,34.0,98000.0,360.0,450.0,1
Lucknow,40.0,34900.0,1140.0,130.0,2
Kolkata,39.0,56100.0,820.0,130.0,2
Jaipur,33.0,10600.0,370.0,130.0,0
Surat,33.0,70700.0,540.0,450.0,1
Jaipur,41.0,63600.0,320.0,90.0,0
Nagpur,31.0,56900.0,740.0,130.0,2
Visakhapatnam,32.0,42900.0,200.0,130.0,0
Chandigarh,18.0,97400.0,610.0,130.0,2
Pune,33.0,12700.0,880.0,130.0,0
Nagpur,18.0,53700.0,470.0,300.0,0
Visakhapatnam,18.0,48300.0,360.0,130.0,0
Mumbai,40.0,29300.0,880.0,450.0,1
Bengaluru,28.0,24000.0,320.0,300.0,0
Coimbatore,37.0,14300.0,470.0,130.0,0
Kolkata,21.0,7300.0,560.0,130.0,0
Chandigarh,21.0,60400.0,480.0,90.0,0
Visakhapatnam,27.0,6600.0,230.0,700.0,1
Surat,35.0,37500.0,710.0,90.0,0
Coimbatore,18.0,8900.0,900.0,130.0,0
Hyderabad,37.0,96100.0,780.0,130.0,2
Surat,35.0,58500.0,600.0,300.0,2
Bengaluru,22.0,6600.0,270.0,300.0,0
Pune,52.0,48400.0,790.0,130.0,2
Hyderabad,33.0,77200.0,400.0,130.0,2
Jaipur,31.0,48500.0,430.0,130.0,0
Bengaluru,30.0,12500.0,260.0,300.0,0
Kolkata,27.0,51800.0,910.0,700.0,1
Lucknow,33.0,81400.0,610.0,450.0,2
Nagpur,26.0,46800.0,970.0,300.0,2
Hyderabad,30.0,60900.0,590.0,300.0,2
Bengaluru,23.0,48900.0,830.0,130.0,2
Kochi,38.0,101800.0,610.0,130.0,2
Bhopal,25.0,43300.0,390.0,130.0,0
Mumbai,30.0,7200.0,190.0,450.0,1
Coimbatore,25.0,43300.0,210.0,90.0,0
Hyderabad,28.0,51400.0,540.0,130.0,0
Hyderabad,31.0,20400.0,920.0,90.0,0
Ahmedabad,42.0,34800.0,1040.0,300.0,2
Kolkata,18.0,36800.0,730.0,130.0,0
Indore,49.0,9800.0,220.0,300.0,0
Patna,27.0,45100.0,260.0,700.0,1
Nagpur,41.0,57800.0,470.0,130.0,0
Hyderabad,52.0,15500.0,310.0,130.0,0
Surat,46.0,77100.0,710.0,90.0,2
Kochi,27.0,57900.0,230.0,300.0,0
Mumbai,31.0,79500.0,740.0,450.0,2
Hyderabad,21.0,34600.0,350.0,300.0,0
Kochi,29.0,14000.0,290.0,90.0,0
Ahmedabad,38.0,99400.0,1060.0,450.0,2
Bengaluru,30.0,62900.0,1170.0,300.0,2
Lucknow,24.0,75300.0,650.0,90.0,2
Lucknow,30.0,41600.0,1100.0,300.0,2
Nagpur,25.0,31500.0,870.0,450.0,1
Coimbatore,24.0,66900.0,1370.0,300.0,2
Bengaluru,18.0,52300.0,640.0,90.0,0
Chandigarh,23.0,27500.0,270.0,300.0,0
Delhi,19.0,22700.0,210.0,300.0,0
Coimbatore,37.0,47200.0,720.0,130.0,0
Surat,30.0,77100.0,320.0,300.0,0
Patna,29.0,10900.0,410.0,300.0,0
Chennai,38.0,78800.0,1020.0,130.0,2
Chandigarh,34.0,53800.0,710.0,130.0,2
Ahmedabad,18.0,75100.0,1280.0,300.0,2
Pune,34.0,10900.0,210.0,130.0,0
Jaipur,37.0,56600.0,1130.0,130.0,2
Patna,18.0,41400.0,520.0,450.0,1
Delhi,37.0,50300.0,630.0,300.0,0
Ahmedabad,31.0,8900.0,530.0,300.0,0
Delhi,18.0,48700.0,460.0,300.0,0
Bhopal,36.0,43300.0,870.0,450.0,1
Kolkata,33.0,63400.0,870.0,450.0,2
Indore,18.0,55200.0,1440.0,130.0,2
Mumbai,28.0,36700.0,150.0,130.0,0
Bengaluru,33.0,34200.0,280.0,130.0,0
Chennai,29.0,47700.0,610.0,300.0,0
Hyderabad,40.0,59400.0,590.0,90.0,0
Nagpur,19.0,46500.0,240.0,130.0,0
Indore,21.0,30600.0,1010.0,450.0,1
Kochi,26.0,60500.0,640.0,450.0,1
Kochi,27.0,46100.0,1210.0,300.0,2
Pune,26.0,12500.0,290.0,300.0,0
Chennai,29.0,20000.0,550.0,90.0,0
Visakhapatnam,24.0,90000.0,660.0,450.0,2
Hyderabad,35.0,54200.0,350.0,300.0,0
Chennai,30.0,54500.0,250.0,450.0,1
Bengaluru,20.0,7700.0,180.0,130.0,0
Delhi,40.0,81000.0,380.0,300.0,2
Ahmedabad,28.0,13000.0,260.0,130.0,0
Bengaluru,18.0,10200.0,460.0,450.0,1
Mumbai,44.0,9600.0,600.0,130.0,0
Kolkata,21.0,34300.0,450.0,300.0,0
Patna,36.0,88400.0,540.0,300.0,2
Delhi,30.0,9000.0,270.0,130.0,0
Delhi,32.0,41000.0,920.0,700.0,1
Ahmedabad,34.0,53800.0,1540.0,130.0,2
Kolkata,34.0,57400.0,320.0,90.0,0
Kochi,24.0,37300.0,500.0,300.0,0
Mumbai,30.0,19300.0,580.0,90.0,0
Delhi,29.0,10700.0,430.0,130.0,0
Lucknow,38.0,95300.0,1070.0,130.0,2
Lucknow,48.0,92500.0,1110.0,90.0,2
Indore,31.0,23700.0,180.0,300.0,0
Patna,31.0,37400.0,340.0,130.0,0
Kolkata,30.0,56500.0,610.0,130.0,0
Chandigarh,32.0,69600.0,650.0,300.0,2
Delhi,29.0,77000.0,290.0,130.0,0
Surat,30.0,53000.0,510.0,130.0,0
Chandigarh,27.0,12500.0,420.0,700.0,1
Chandigarh,41.0,44500.0,270.0,450.0,1
Jaipur,27.0,60100.0,220.0,130.0,0
Lucknow,28.0,48600.0,470.0,300.0,0
Hyderabad,37.0,90800.0,280.0,700.0,1
Nagpur,41.0,40200.0,500.0,130.0,0
Pune,18.0,72600.0,1250.0,300.0,2
Chennai,24.0,91400.0,510.0,130.0,2
Chennai,26.0,76000.0,560.0,300.0,2
Jaipur,35.0,109200.0,1250.0,130.0,2
Hyderabad,23.0,60400.0,680.0,90.0,2
Ahmedabad,33.0,97300.0,730.0,130.0,2
Delhi,22.0,67400.0,520.0,90.0,0
Chennai,24.0,50000.0,670.0,130.0,0
Mumbai,29.0,69700.0,610.0,130.0,2
Delhi,24.0,54900.0,1230.0,450.0,2
Mumbai,25.0,40900.0,520.0,90.0,0
Delhi,33.0,48200.0,750.0,300.0,2
Kolkata,21.0,21200.0,470.0,90.0,0
Mumbai,35.0,72300.0,700.0,450.0,1
Patna,30.0,48600.0,1030.0,130.0,2
Surat,38.0,35700.0,330.0,300.0,0
Ahmedabad,28.0,94100.0,200.0,130.0,2
Ahmedabad,32.0,65800.0,1130.0,130.0,2
Chandigarh,35.0,48300.0,670.0,300.0,0
Kolkata,21.0,38800.0,430.0,300.0,0
Delhi,35.0,42600.0,560.0,300.0,0
Delhi,38.0,36600.0,420.0,90.0,0
Jaipur,32.0,45700.0,760.0,450.0,1
Patna,18.0,60300.0,310.0,300.0,0
Bengaluru,36.0,68300.0,530.0,300.0,2
Bengaluru,42.0,12200.0,360.0,450.0,1
Hyderabad,34.0,11100.0,340.0,700.0,1
Lucknow,34.0,27500.0,360.0,450.0,1
Kochi,32.0,19200.0,680.0,300.0,0
Nagpur,25.0,52300.0,1140.0,130.0,2
Pune,36.0,60000.0,730.0,130.0,2
Pune,37.0,69400.0,500.0,700.0,1
Bengaluru,20.0,7100.0,390.0,700.0,1
Kolkata,46.0,42100.0,880.0,130.0,2
Hyderabad,27.0,24800.0,100.0,130.0,0
Ahmedabad,29.0,40100.0,300.0,130.0,0
Surat,35.0,48900.0,800.0,90.0,2
Delhi,18.0,11500.0,340.0,450.0,1
Mumbai,24.0,38100.0,620.0,300.0,0
Pune,18.0,19200.0,100.0,90.0,0
Ahmedabad,32.0,40200.0,860.0,130.0,0
Kochi,25.0,9500.0,290.0,90.0,0
